,accession,country,name,subtype,year
14790,KR820437,ZM,Z4473F_7Jun11_PL_NFLG_SGA25,C,2011
14791,KR820438,ZM,Z4473F_7Jun11_PL_NFLG_SGA26,C,2011
14792,KR820439,ZM,Z4473F_7Jun11_PL_NFLG_SGA28,C,2011
14793,KR820440,ZM,Z4473M_7Jun11_PL_NFLG_SGA1,C,2011
14794,KR820441,ZM,Z4473M_7Jun11_PL_NFLG_SGA10,C,2011
14795,KR820442,ZM,Z4473M_7Jun11_PL_NFLG_SGA2,C,2011
14796,KR820443,ZM,Z4473M_7Jun11_PL_NFLG_SGA3,C,2011
14797,KR820444,ZM,Z4473M_7Jun11_PL_NFLG_SGA4,C,2011
14798,KR820445,ZM,Z4473M_7Jun11_PL_NFLG_SGA6,C,2011
14799,KR820446,ZM,Z4473M_7Jun11_PL_NFLG_SGA7,C,2011
14800,KR820447,ZM,Z4473M_7Jun11_PL_NFLG_SGA8,C,2011
14801,KR820448,ZM,Z4473M_7Jun11_PL_NFLG_SGA9,C,2011
14802,KR820449,ZM,Z4473M_7Jun11_PL_NFLG_TF_Consensus,C,2011
14803,KR822830,CM,62-11,11_cpx,2007
14804,KR860607,BW,bcpp_00012_amp1,C,2014
14805,KR860609,BW,bcpp_00015_amp1,C,2014
14806,KR860610,BW,bcpp_00018_amp1,C,2014
14807,KR860611,BW,bcpp_00022_amp1,C,2014
14808,KR860612,BW,bcpp_00024_amp1,C,2014
14809,KR860613,BW,bcpp_00026_amp1,C,2014
14810,KR860614,BW,bcpp_00027_amp1,C,2014
14811,KR860615,BW,bcpp_00029_amp1,C,2013
14812,KR860616,BW,bcpp_00030_amp1,C,2014
14813,KR860618,BW,bcpp_00034_amp1,C,2014
14814,KR860619,BW,bcpp_00042_amp1,C,2013
14815,KR860620,BW,bcpp_00046_amp1,C,2013
14816,KR860621,BW,bcpp_00048_amp1,C,2014
14817,KR860624,BW,bcpp_00052_amp1,C,2014
14818,KR860626,BW,bcpp_00056_amp1,C,2013
14819,KR860627,BW,bcpp_00060_amp1,C,2014
14820,KR860628,BW,bcpp_00061_amp1,C,2013
14821,KR860629,BW,bcpp_00063_amp1,C,2013
14822,KR860630,BW,bcpp_00064_amp1,C,2014
14823,KR860631,BW,bcpp_00068_amp1,C,2013
14824,KR860632,BW,bcpp_00069_amp1,C,2014
14825,KR860634,BW,bcpp_00076_amp1,C,2013
14826,KR860635,BW,bcpp_00083_amp1,C,2014
14827,KR860637,BW,bcpp_00087_amp1,C,2013
14828,KR860638,BW,bcpp_00089_amp1,C,2014
14829,KR860639,BW,bcpp_00090_amp1,C,2014
14830,KR860640,BW,bcpp_00093_amp1,C,2013
14831,KR860642,BW,bcpp_00097_amp1,C,2013
14832,KR860643,BW,bcpp_00099_amp1,C,2013
14833,KR860645,BW,bcpp_00102_amp1,C,2013
14834,KR860646,BW,bcpp_00103_amp1,C,2014
14835,KR860647,BW,bcpp_00106_amp1,C,2013
14836,KR860650,BW,bcpp_00118_amp1,C,2013
14837,KR860651,BW,bcpp_00121_amp1,C,2014
14838,KR860652,BW,bcpp_00125_amp1,C,2014
14839,KR860653,BW,bcpp_00127_amp1,C,2014
14840,KR860654,BW,bcpp_00129_amp1,C,2014
14841,KR860655,BW,bcpp_00136_amp1,C,2014
14842,KR860656,BW,bcpp_00138_amp1,C,2013
14843,KR860657,BW,bcpp_00139_amp1,C,2013
14844,KR860659,BW,bcpp_00147_amp1,C,2013
14845,KR860660,BW,bcpp_00148_amp1,C,2013
14846,KR860661,BW,bcpp_00150_amp1,C,2014
14847,KR860662,BW,bcpp_00151_amp1,C,2013
14848,KR860664,BW,bcpp_00155_amp1,C,2014
14849,KR860665,BW,bcpp_00158_amp1,C,2014
14850,KR860666,BW,bcpp_00163_amp1,C,2014
14851,KR860667,BW,bcpp_00165_amp1,C,2014
14852,KR860668,BW,bcpp_00166_amp1,C,2014
14853,KR860670,BW,bcpp_00168_amp1,C,2014
14854,KR860671,BW,bcpp_00169_amp1,C,2013
14855,KR860673,BW,bcpp_00174_amp1,C,2014
14856,KR860674,BW,bcpp_00176_amp1,C,2014
14857,KR860675,BW,bcpp_00179_amp1,C,2014
14858,KR860676,BW,bcpp_00180_amp1,C,2014
14859,KR860677,BW,bcpp_00182_amp1,C,2014
14860,KR860678,BW,bcpp_00184_amp1,C,2013
14861,KR860680,BW,bcpp_00187_amp1,C,2014
14862,KR860682,BW,bcpp_00192_amp1,C,2014
14863,KR860683,BW,bcpp_00193_amp1,C,2014
14864,KR860684,BW,bcpp_00194_amp1,C,2014
14865,KR860685,BW,bcpp_00200_amp1,C,2014
14866,KR860686,BW,bcpp_00201_amp1,C,2014
14867,KR860688,BW,bcpp_00203_amp1,C,2014
14868,KR860689,BW,bcpp_00204_amp1,C,2014
14869,KR860690,BW,bcpp_00207_amp1,C,2014
14870,KR860691,BW,bcpp_00209_amp1,C,2014
14871,KR860692,BW,bcpp_00211_amp1,C,2014
14872,KR860693,BW,bcpp_00216_amp1,C,2014
14873,KR860694,BW,bcpp_00221_amp1,C,2014
14874,KR860695,BW,bcpp_00222_amp1,C,2014
14875,KR860696,BW,bcpp_00225_amp1,C,2013
14876,KR860698,BW,bcpp_00232_amp1,C,2013
14877,KR860699,BW,bcpp_00234_amp1,C,2014
14878,KR860700,BW,bcpp_00235_amp1,C,2013
14879,KR860701,BW,bcpp_00236_amp1,C,2013
14880,KR860702,BW,bcpp_00239_amp1,C,2013
14881,KR860703,BW,bcpp_00240_amp1,C,2014
14882,KR860704,BW,bcpp_00242_amp1,C,2014
14883,KR860705,BW,bcpp_00243_amp1,C,2014
14884,KR860706,BW,bcpp_00245_amp1,C,2014
14885,KR860708,BW,bcpp_00260_amp1,C,2013
14886,KR860709,BW,bcpp_00261_amp1,C,2013
14887,KR860710,BW,bcpp_00262_amp1,C,2014
14888,KR860711,BW,bcpp_00265_amp1,C,2014
14889,KR860712,BW,bcpp_00267_amp1,C,2014
14890,KR860713,BW,bcpp_00270_amp1,C,2014
14891,KR860714,BW,bcpp_00271_amp1,C,2014
14892,KR860715,BW,bcpp_00272_amp1,C,2014
14893,KR860716,BW,bcpp_00273_amp1,C,2014
14894,KR860717,BW,bcpp_00274_amp1,C,2014
14895,KR860718,BW,bcpp_00284_amp1,C,2014
14896,KR860719,BW,bcpp_00285_amp1,C,2013
14897,KR860720,BW,bcpp_00286_amp1,C,2014
14898,KR860721,BW,bcpp_00288_amp1,C,2013
14899,KR860723,BW,bcpp_00296_amp1,C,2014
14900,KR860724,BW,bcpp_00298_amp1,C,2014
14901,KR860725,BW,bcpp_00300_amp1,C,2014
14902,KR860726,BW,bcpp_00301_amp1,C,2014
14903,KR860728,BW,bcpp_00307_amp1,C,2014
14904,KR860729,BW,bcpp_00309_amp1,C,2014
14905,KR860731,BW,bcpp_00314_amp1,C,2014
14906,KR860732,BW,bcpp_00315_amp1,C,2013
14907,KR860734,BW,bcpp_00333_amp1,C,2013
14908,KR860735,BW,bcpp_00338_amp1,C,2013
14909,KR860737,BW,bcpp_00343_amp1,C,2014
14910,KR860739,BW,bcpp_00351_amp1,C,2013
14911,KR860740,BW,bcpp_00355_amp1,C,2014
14912,KR860742,BW,bcpp_00358_amp1,C,2014
14913,KR860743,BW,bcpp_00359_amp1,C,2013
14914,KR860745,BW,bcpp_00364_amp1,C,2014
14915,KR860746,BW,bcpp_00366_amp1,C,2013
14916,KR860748,BW,bcpp_00370_amp1,C,2013
14917,KR860750,BW,bcpp_00377_amp1,C,2013
14918,KR860752,BW,bcpp_00384_amp1,C,2013
14919,KR860753,BW,bcpp_00395_amp1,C,2014
14920,KR860754,BW,bcpp_00399_amp1,C,2014
14921,KR860755,BW,bcpp_00401_amp1,C,2014
14922,KR860757,BW,bcpp_00403_amp1,C,2014
14923,KR860758,BW,bcpp_00408_amp1,C,2014
14924,KR860759,BW,bcpp_00409_amp1,C,2014
14925,KR860760,BW,bcpp_00413_amp1,C,2014
14926,KR860761,BW,bcpp_00414_amp1,C,2014
14927,KR860763,BW,bcpp_00417_amp1,C,2014
14928,KR860764,BW,bcpp_00419_amp1,C,2013
14929,KR860765,BW,bcpp_00421_amp1,C,2014
14930,KR860766,BW,bcpp_00422_amp1,C,2013
14931,KR860767,BW,bcpp_00431_amp1,C,2013
14932,KR860769,BW,bcpp_00437_amp1,C,2014
14933,KR860771,BW,bcpp_00442_amp1,C,2014
14934,KR860772,BW,bcpp_00444_amp1,C,2013
14935,KR860773,BW,bcpp_00445_amp1,C,2014
14936,KR860774,BW,bcpp_00446_amp1,C,2013
14937,KR860775,BW,bcpp_00449_amp1,C,2013
14938,KR860776,BW,bcpp_00450_amp1,C,2014
14939,KR860777,BW,bcpp_00451_amp1,C,2013
14940,KR860781,BW,bcpp_00460_amp1,C,2014
14941,KR860782,BW,bcpp_00461_amp1,C,2014
14942,KR860786,BW,bcpp_00468_amp1,C,2013
14943,KR860787,BW,bcpp_00477_amp1,C,2013
14944,KR860788,BW,bcpp_00484_amp1,C,2014
14945,KR860789,BW,bcpp_00487_amp1,C,2013
14946,KR860790,BW,bcpp_00495_amp1,C,2014
14947,KR860792,BW,bcpp_00500_amp1,C,2014
14948,KR860793,BW,mpp_00001_amp1,C,2008
14949,KR860794,BW,mpp_00002_amp1,C,2011
14950,KR860795,BW,mpp_00003_amp1,C,2011
14951,KR860796,BW,mpp_00004_amp1,C,2011
14952,KR860798,BW,mpp_00006_amp1,C,2008
14953,KR860799,BW,mpp_00007_amp1,C,2008
14954,KR860800,BW,mpp_00008_amp1,C,2008
14955,KR860801,BW,mpp_00009_amp1,C,2012
14956,KR860802,BW,mpp_00010_amp1,C,2008
14957,KR860804,BW,mpp_00012_amp1,C,2008
14958,KR860805,BW,mpp_00014_amp1,C,2008
14959,KR860806,BW,mpp_00015_amp1,C,2008
14960,KR860807,BW,mpp_00016_amp1,C,2008
14961,KR860808,BW,mpp_00017_amp1,C,2008
14962,KR860810,BW,mpp_00020_amp1,C,2012
14963,KR860811,BW,mpp_00021_amp1,C,2008
14964,KR860812,BW,mpp_00022_amp1,C,2012
14965,KR860813,BW,mpp_00023_amp1,C,2008
14966,KR860814,BW,mpp_00024_amp1,C,2008
14967,KR860816,BW,mpp_00026_amp1,C,2008
14968,KR860818,BW,mpp_00029_amp1,C,2011
14969,KR860819,BW,mpp_00030_amp1,C,2008
14970,KR860820,BW,mpp_00031_amp1,C,2012
14971,KR860822,BW,mpp_00033_amp1,C,2008
14972,KR860823,BW,mpp_00034_amp1,C,2008
14973,KR860824,BW,mpp_00035_amp1,C,2012
14974,KR860825,BW,mpp_00037_amp1,C,2012
14975,KR860826,BW,mpp_00038_amp1,C,2011
14976,KR860827,BW,mpp_00039_amp1,C,2008
14977,KR860828,BW,mpp_00041_amp1,C,2008
14978,KR860829,BW,mpp_00042_amp1,C,2008
14979,KR860830,BW,mpp_00043_amp1,C,2011
14980,KR860831,BW,mpp_00044_amp1,C,2011
14981,KR860832,BW,mpp_00045_amp1,C,2011
14982,KR860833,BW,mpp_00046_amp1,C,2008
14983,KR860834,BW,mpp_00047_amp1,C,2011
14984,KR860836,BW,mpp_00049_amp1,C,2013
14985,KR860837,BW,mpp_00050_amp1,C,2011
14986,KR860838,BW,mpp_00051_amp1,C,2008
14987,KR860839,BW,mpp_00052_amp1,C,2008
14988,KR860840,BW,mpp_00054_amp1,C,2008
14989,KR860841,BW,mpp_00055_amp1,C,2008
14990,KR860842,BW,mpp_00056_amp1,C,2008
14991,KR860844,BW,mpp_00058_amp1,C,2008
14992,KR860845,BW,mpp_00059_amp1,C,2011
14993,KR860847,BW,mpp_00061_amp1,C,2011
14994,KR860848,BW,mpp_00062_amp1,C,2011
14995,KR860849,BW,mpp_00063_amp1,C,2010
14996,KR860850,BW,mpp_00064_amp1,C,2011
14997,KR860851,BW,mpp_00065_amp1,C,2008
14998,KR860852,BW,mpp_00066_amp1,C,2008
14999,KR860853,BW,mpp_00067_amp1,C,2008
15000,KR860854,BW,mpp_00068_amp1,C,2008
15001,KR860856,BW,mpp_00070_amp1,C,2011
15002,KR860857,BW,mpp_00071_amp1,C,2008
15003,KR860858,BW,mpp_00072_amp1,C,2008
15004,KR860859,BW,mpp_00073_amp1,C,2008
15005,KR860860,BW,mpp_00074_amp1,C,2008
15006,KR860863,BW,mpp_00077_amp1,C,2011
15007,KR860864,BW,mpp_00079_amp1,C,2008
15008,KR860865,BW,mpp_00080_amp1,C,2008
15009,KR860866,BW,mpp_00081_amp1,C,2008
15010,KR860867,BW,mpp_00082_amp1,C,2008
15011,KR860868,BW,mpp_00083_amp1,C,2008
15012,KR860869,BW,mpp_00084_amp1,C,2008
15013,KR860871,BW,mpp_00086_amp1,C,2008
15014,KR860872,BW,mpp_00087_amp1,C,2011
15015,KR860873,BW,mpp_00088_amp1,C,2011
15016,KR860874,BW,mpp_00089_amp1,C,2008
15017,KR860875,BW,mpp_00090_amp1,C,2008
15018,KR860876,BW,mpp_00091_amp1,C,2008
15019,KR860877,BW,mpp_00092_amp1,C,2008
15020,KR860878,BW,mpp_00094_amp1,C,2011
15021,KR860879,BW,mpp_00095_amp1,C,2008
15022,KR860880,BW,mpp_00096_amp1,C,2008
15023,KR860881,BW,mpp_00097_amp1,C,2008
15024,KR860882,BW,mpp_00099_amp1,C,2011
15025,KR860883,BW,mpp_00100_amp1,C,2008
15026,KR860884,BW,mpp_00101_amp1,C,2010
15027,KR860885,BW,mpp_00102_amp1,C,2012
15028,KR860886,BW,mpp_00103_amp1,C,2008
15029,KR860887,BW,mpp_00104_amp1,C,2008
15030,KR860889,BW,mpp_00106_amp1,C,2011
15031,KR860890,BW,mpp_00107_amp1,C,2008
15032,KR860891,BW,mpp_00108_amp1,C,2008
15033,KR860892,BW,mpp_00109_amp1,C,2008
15034,KR860894,BW,mpp_00111_amp1,C,2013
15035,KR860896,BW,mpp_00113_amp1,C,2008
15036,KR860897,BW,mpp_00114_amp1,C,2008
15037,KR860898,BW,mpp_00115_amp1,C,2010
15038,KR860900,BW,mpp_00117_amp1,C,2010
15039,KR860901,BW,mpp_00118_amp1,C,2011
15040,KR860902,BW,mpp_00119_amp1,C,2012
15041,KR860903,BW,mpp_00120_amp1,C,2010
15042,KR860904,BW,mpp_00121_amp1,C,2011
15043,KR860905,BW,mpp_00122_amp1,C,2008
15044,KR860906,BW,mpp_00123_amp1,C,2011
15045,KR860909,BW,mpp_00126_amp1,C,2013
15046,KR860910,BW,mpp_00127_amp1,C,2008
15047,KR860911,BW,mpp_00128_amp1,C,2011
15048,KR860912,BW,mpp_00129_amp1,C,2008
15049,KR860913,BW,mpp_00130_amp1,C,2008
15050,KR860914,BW,mpp_00131_amp1,C,2010
15051,KR860915,BW,mpp_00132_amp1,C,2011
15052,KR860916,BW,mpp_00133_amp1,C,2010
15053,KR860921,BW,mpp_00138_amp1,C,2008
15054,KR860922,BW,mpp_00139_amp1,C,2008
15055,KR860923,BW,mpp_00140_amp1,C,2010
15056,KR860924,BW,mpp_00141_amp1,C,2011
15057,KR860927,BW,mpp_00144_amp1,C,2012
15058,KR860928,BW,mpp_00145_amp1,C,2011
15059,KR860929,BW,mpp_00146_amp1,C,2008
15060,KR860932,BW,mpp_00149_amp1,C,2013
15061,KR860933,BW,mpp_00150_amp1,C,2013
15062,KR860934,BW,mpp_00151_amp1,C,2008
15063,KR860935,BW,mpp_00152_amp1,C,2008
15064,KR860936,BW,mpp_00153_amp1,C,2008
15065,KR860937,BW,mpp_00154_amp1,C,2008
15066,KR860938,BW,mpp_00155_amp1,C,2011
15067,KR860939,BW,mpp_00156_amp1,C,2008
15068,KR860940,BW,mpp_00157_amp1,C,2011
15069,KR860941,BW,mpp_00158_amp1,C,2008
15070,KR860942,BW,mpp_00159_amp1,C,2010
15071,KR860943,BW,mpp_00160_amp1,C,2011
15072,KR860944,BW,mpp_00161_amp1,C,2008
15073,KR860946,BW,mpp_00163_amp1,C,2011
15074,KR860947,BW,mpp_00164_amp1,C,2011
15075,KR860948,BW,mpp_00166_amp1,C,2008
15076,KR860950,BW,mpp_00168_amp1,C,2011
15077,KR860951,BW,mpp_00169_amp1,C,2011
15078,KR860952,BW,mpp_00170_amp1,C,2008
15079,KR860953,BW,mpp_00171_amp1,C,2011
15080,KR860954,BW,mpp_00172_amp1,C,2008
15081,KR860955,BW,mpp_00173_amp1,C,2008
15082,KR860956,BW,mpp_00174_amp1,C,2008
15083,KR860958,BW,mpp_00176_amp1,C,2011
15084,KR860959,BW,mpp_00177_amp1,C,2008
15085,KR860960,BW,mpp_00178_amp1,C,2008
15086,KR860961,BW,mpp_00179_amp1,C,2008
15087,KR860962,BW,mpp_00180_amp1,C,2008
15088,KR860963,BW,mpp_00181_amp1,C,2008
15089,KR860964,BW,mpp_00182_amp1,C,2011
15090,KR860965,BW,mpp_00184_amp1,C,2012
15091,KR860967,BW,mpp_00186_amp1,C,2008
15092,KR860968,BW,mpp_00187_amp1,C,2008
15093,KR860969,BW,mpp_00188_amp1,C,2011
15094,KR860970,BW,mpp_00189_amp1,C,2013
15095,KR860972,BW,mpp_00191_amp1,C,2011
15096,KR860973,BW,mpp_00192_amp1,C,2008
15097,KR860977,BW,mpp_00196_amp1,C,2011
15098,KR860978,BW,mpp_00197_amp1,C,2010
15099,KR860979,BW,mpp_00198_amp1,C,2011
15100,KR860980,BW,mpp_00199_amp1,C,2012
15101,KR860981,BW,mpp_00201_amp1,C,2011
15102,KR860982,BW,mpp_00202_amp1,C,2008
15103,KR860983,BW,mpp_00203_amp1,C,2008
15104,KR860984,BW,mpp_00204_amp1,C,2008
15105,KR860985,BW,mpp_00205_amp1,C,2010
15106,KR860988,BW,mpp_00208_amp1,C,2008
15107,KR860989,BW,mpp_00209_amp1,C,2011
15108,KR860990,BW,mpp_00210_amp1,C,2008
15109,KR860991,BW,mpp_00211_amp1,C,2008
15110,KR860993,BW,mpp_00213_amp1,C,2011
15111,KR860995,BW,mpp_00215_amp1,C,2008
15112,KR860996,BW,mpp_00216_amp1,C,2008
15113,KR860997,BW,mpp_00217_amp1,C,2008
15114,KR860998,BW,mpp_00218_amp1,C,2011
15115,KR860999,BW,mpp_00219_amp1,C,2012
15116,KR861000,BW,mpp_00220_amp1,C,2008
15117,KR861001,BW,mpp_00221_amp1,C,2008
15118,KR861002,BW,mpp_00222_amp1,C,2008
15119,KR861003,BW,mpp_00223_amp1,C,2011
15120,KR861004,BW,mpp_00224_amp1,C,2008
15121,KR861005,BW,mpp_00225_amp1,C,2010
15122,KR861006,BW,mpp_00226_amp1,C,2008
15123,KR861007,BW,mpp_00227_amp1,C,2012
15124,KR861008,BW,mpp_00228_amp1,C,2011
15125,KR861009,BW,mpp_00229_amp1,C,2008
15126,KR861010,BW,mpp_00230_amp1,C,2008
15127,KR861011,BW,mpp_00231_amp1,C,2008
15128,KR861012,BW,mpp_00232_amp1,C,2008
15129,KR861013,BW,mpp_00233_amp1,C,2008
15130,KR861015,BW,mpp_00235_amp1,C,2012
15131,KR861016,BW,mpp_00236_amp1,C,2008
15132,KR861018,BW,mpp_00238_amp1,C,2013
15133,KR861019,BW,mpp_00239_amp1,C,2008
15134,KR861020,BW,mpp_00240_amp1,C,2008
15135,KR861021,BW,mpp_00241_amp1,C,2010
15136,KR861023,BW,mpp_00243_amp1,C,2010
15137,KR861025,BW,mpp_00245_amp1,C,2008
15138,KR861026,BW,mpp_00246_amp1,C,2008
15139,KR861027,BW,mpp_00247_amp1,C,2008
15140,KR861029,BW,mpp_00249_amp1,C,2008
15141,KR861030,BW,mpp_00251_amp1,C,2011
15142,KR861031,BW,mpp_00252_amp1,C,2008
15143,KR861032,BW,mpp_00253_amp1,C,2008
15144,KR861033,BW,mpp_00254_amp1,C,2011
15145,KR861035,BW,mpp_00256_amp1,C,2008
15146,KR861036,BW,mpp_00257_amp1,C,2008
15147,KR861037,BW,mpp_00258_amp1,C,2008
15148,KR861038,BW,mpp_00259_amp1,C,2011
15149,KR861039,BW,mpp_00260_amp1,C,2008
15150,KR861040,BW,mpp_00262_amp1,C,2008
15151,KR861042,BW,mpp_00264_amp1,C,2008
15152,KR861043,BW,mpp_00265_amp1,C,2008
15153,KR861044,BW,mpp_00266_amp1,C,2012
15154,KR861045,BW,mpp_00267_amp1,C,2011
15155,KR861046,BW,mpp_00268_amp1,C,2008
15156,KR861047,BW,mpp_00269_amp1,C,2008
15157,KR861048,BW,mpp_00270_amp1,C,2010
15158,KR861049,BW,mpp_00271_amp1,C,2012
15159,KR861050,BW,mpp_00272_amp1,C,2010
15160,KR861054,BW,mpp_00277_amp1,C,2008
15161,KR861055,BW,mpp_00278_amp1,C,2011
15162,KR861056,BW,mpp_00279_amp1,C,2008
15163,KR861057,BW,mpp_00281_amp1,C,2008
15164,KR861058,BW,mpp_00282_amp1,C,2008
15165,KR861060,BW,mpp_00284_amp1,C,2008
15166,KR861061,BW,mpp_00285_amp1,C,2011
15167,KR861062,BW,mpp_00286_amp1,C,2011
15168,KR861064,BW,mpp_00288_amp1,C,2010
15169,KR861065,BW,mpp_00289_amp1,C,2008
15170,KR861069,BW,mpp_00293_amp1,C,2011
15171,KR861070,BW,mpp_00294_amp1,C,2010
15172,KR861071,BW,mpp_00295_amp1,C,2008
15173,KR861072,BW,mpp_00296_amp1,C,2012
15174,KR861074,BW,mpp_00299_amp1,C,2012
15175,KR861075,BW,mpp_00300_amp1,C,2008
15176,KR861076,BW,mpp_00301_amp1,C,2010
15177,KR861077,BW,mpp_00302_amp1,C,2008
15178,KR861078,BW,mpp_00303_amp1,C,2008
15179,KR861079,BW,mpp_00304_amp1,C,2008
15180,KR861080,BW,mpp_00305_amp1,C,2008
15181,KR861081,BW,mpp_00306_amp1,C,2011
15182,KR861082,BW,mpp_00307_amp1,C,2010
15183,KR861083,BW,mpp_00308_amp1,C,2011
15184,KR861085,BW,mpp_00310_amp1,C,2008
15185,KR861086,BW,mpp_00311_amp1,C,2008
15186,KR861087,BW,mpp_00313_amp1,C,2008
15187,KR861088,BW,mpp_00314_amp1,C,2008
15188,KR861089,BW,mpp_00315_amp1,C,2011
15189,KR861090,BW,mpp_00316_amp1,C,2008
15190,KR861091,BW,mpp_00317_amp1,C,2008
15191,KR861093,BW,mpp_00319_amp1,C,2011
15192,KR861094,BW,mpp_00321_amp1,C,2011
15193,KR861095,BW,mpp_00322_amp1,C,2008
15194,KR861096,BW,mpp_00323_amp1,C,2011
15195,KR861097,BW,mpp_00325_amp1,C,2011
15196,KR861098,BW,mpp_00326_amp1,C,2008
15197,KR861099,BW,mpp_00327_amp1,C,2012
15198,KR861102,BW,mpp_00330_amp1,C,2012
15199,KR861104,BW,mpp_00332_amp1,C,2008
15200,KR861106,BW,mpp_00335_amp1,C,2011
15201,KR861107,BW,mpp_00336_amp1,C,2008
15202,KR861109,BW,mpp_00338_amp1,C,2008
15203,KR861111,BW,mpp_00340_amp1,C,2012
15204,KR861112,BW,mpp_00341_amp1,C,2008
15205,KR861114,BW,mpp_00343_amp1,C,2008
15206,KR861115,BW,mpp_00344_amp1,C,2008
15207,KR861116,BW,mpp_00345_amp1,C,2011
15208,KR861117,BW,mpp_00346_amp1,C,2012
15209,KR861118,BW,mpp_00347_amp1,C,2012
15210,KR861119,BW,mpp_00348_amp1,C,2012
15211,KR861120,BW,mpp_00349_amp1,C,2010
15212,KR861121,BW,mpp_00350_amp1,C,2008
15213,KR861122,BW,mpp_00352_amp1,C,2008
15214,KR861123,BW,mpp_00354_amp1,C,2011
15215,KR861124,BW,mpp_00355_amp1,C,2012
15216,KR861125,BW,mpp_00356_amp1,C,2008
15217,KR861127,BW,mpp_00358_amp1,C,2012
15218,KR861128,BW,mpp_00359_amp1,C,2010
15219,KR861129,BW,mpp_00360_amp1,C,2008
15220,KR861130,BW,mpp_00361_amp1,C,2010
15221,KR861131,BW,mpp_00362_amp1,C,2008
15222,KR861132,BW,mpp_00363_amp1,C,2010
15223,KR861133,BW,mpp_00364_amp1,C,2008
15224,KR861134,BW,mpp_00365_amp1,C,2008
15225,KR861135,BW,mpp_00366_amp1,C,2008
15226,KR861136,BW,mpp_00368_amp1,C,2008
15227,KR861137,BW,mpp_00369_amp1,C,2008
15228,KR861138,BW,mpp_00370_amp1,C,2008
15229,KR861139,BW,mpp_00371_amp1,C,2008
15230,KR861140,BW,mpp_00372_amp1,C,2012
15231,KR861141,BW,mpp_00373_amp1,C,2011
15232,KR861142,BW,mpp_00374_amp1,C,2008
15233,KR861143,BW,mpp_00375_amp1,C,2010
15234,KR861144,BW,mpp_00376_amp1,C,2008
15235,KR861145,BW,mpp_00377_amp1,C,2008
15236,KR861147,BW,mpp_00379_amp1,C,2008
15237,KR861148,BW,mpp_00380_amp1,C,2010
15238,KR861150,BW,mpp_00382_amp1,C,2008
15239,KR861152,BW,mpp_00384_amp1,C,2012
15240,KR861153,BW,mpp_00385_amp1,C,2011
15241,KR861154,BW,mpp_00388_amp1,C,2008
15242,KR861156,BW,mpp_00391_amp1,C,2008
15243,KR861157,BW,mpp_00392_amp1,C,2008
15244,KR861158,BW,mpp_00394_amp1,C,2012
15245,KR861159,BW,mpp_00395_amp1,C,2008
15246,KR861160,BW,mpp_00396_amp1,C,2011
15247,KR861161,BW,mpp_00397_amp1,C,2012
15248,KR861163,BW,mpp_00399_amp1,C,2012
15249,KR861164,BW,mpp_00400_amp1,C,2008
15250,KR861165,BW,mpp_00401_amp1,C,2008
15251,KR861166,BW,mpp_00402_amp1,C,2008
15252,KR861168,BW,mpp_00404_amp1,C,2008
15253,KR861169,BW,mpp_00405_amp1,C,2008
15254,KR861170,BW,mpp_00406_amp1,C,2008
15255,KR861171,BW,mpp_00407_amp1,C,2011
15256,KR861172,BW,mpp_00408_amp1,C,2008
15257,KR861173,BW,mpp_00409_amp1,C,2008
15258,KR861175,BW,mpp_00412_amp1,C,2008
15259,KR861178,BW,mpp_00415_amp1,C,2008
15260,KR861180,BW,mpp_00417_amp1,C,2008
15261,KR861181,BW,mpp_00418_amp1,C,2008
15262,KR861183,BW,mpp_00420_amp1,C,2008
15263,KR861184,BW,mpp_00421_amp1,C,2008
15264,KR861185,BW,mpp_00422_amp1,C,2008
15265,KR861186,BW,mpp_00423_amp1,C,2011
15266,KR861187,BW,mpp_00424_amp1,C,2011
15267,KR861188,BW,mpp_00425_amp1,C,2011
15268,KR861189,BW,mpp_00426_amp1,C,2008
15269,KR861190,BW,mpp_00427_amp1,C,2011
15270,KR861191,BW,mpp_00428_amp1,C,2012
15271,KR861192,BW,mpp_00429_amp1,C,2008
15272,KR861193,BW,mpp_00430_amp1,C,2008
15273,KR861195,BW,mpp_00432_amp1,C,2008
15274,KR861196,BW,mpp_00433_amp1,C,2011
15275,KR861197,BW,mpp_00434_amp1,C,2008
15276,KR861198,BW,mpp_00435_amp1,C,2008
15277,KR861199,BW,mpp_00436_amp1,C,2008
15278,KR861200,BW,mpp_00437_amp1,C,2011
15279,KR861201,BW,mpp_00438_amp1,C,2008
15280,KR861203,BW,mpp_00440_amp1,C,2011
15281,KR861204,BW,mpp_00442_amp1,C,2008
15282,KR861205,BW,mpp_00443_amp1,C,2010
15283,KR861208,BW,mpp_00446_amp1,C,2013
15284,KR861209,BW,mpp_00447_amp1,C,2011
15285,KR861210,BW,mpp_00448_amp1,C,2008
15286,KR861211,BW,mpp_00449_amp1,C,2008
15287,KR861213,BW,mpp_00451_amp1,C,2012
15288,KR861215,BW,mpp_00453_amp1,C,2008
15289,KR861216,BW,mpp_00454_amp1,C,2011
15290,KR861217,BW,mpp_00455_amp1,C,2011
15291,KR861218,BW,mpp_00456_amp1,C,2011
15292,KR861220,BW,mpp_00460_amp1,C,2008
15293,KR861221,BW,mpp_00461_amp1,C,2012
15294,KR861222,BW,mpp_00463_amp1,C,2011
